RecordID,CheckupDate,Weight,HealthStatus,AnimalID
2756,2024-09-05,87.27,Healthy,2756
2757,2023-06-10,336.19,Healthy,2757
2758,2023-10-04,11.64,Critical,2758
2759,2021-03-20,490.88,Under Observation,2759
2760,2024-09-15,458.65,Recovering,2760
2761,2020-10-08,121.87,Critical,2761
2762,2021-09-17,228.99,Recovering,2762
2763,2024-10-14,61.59,Healthy,2763
2764,2017-11-14,412.61,Sick,2764
2765,2023-11-16,304.13,Recovering,2765
2766,2021-09-18,404.27,Under Observation,2766
2767,2022-12-15,316.4,Healthy,2767
2768,2023-07-01,209.57,Healthy,2768
2769,2024-02-14,484.35,Critical,2769
2770,2025-02-11,424.18,Recovering,2770
2771,2017-07-27,476.3,Critical,2771
2772,2016-06-18,131.27,Under Observation,2772
2773,2015-10-21,86.8,Critical,2773
2774,2024-03-14,246.2,Under Observation,2774
2775,2017-02-17,154.38,Recovering,2775
2776,2020-05-30,322.54,Critical,2776
2777,2026-03-05,325.23,Critical,2777
2778,2025-01-14,234.25,Sick,2778
2779,2025-08-19,268.93,Under Observation,2779
2780,2022-01-13,324.55,Recovering,2780
2781,2025-02-17,200.9,Under Observation,2781
2782,2023-01-18,30.76,Recovering,2782
2783,2024-08-21,277.1,Under Observation,2783
2784,2023-09-30,355.13,Sick,2784
2785,2023-08-13,169.74,Critical,2785
2786,2026-01-15,343.03,Sick,2786
2787,2019-08-29,345.57,Critical,2787
2788,2022-10-06,257.52,Healthy,2788
2789,2019-02-20,458.53,Healthy,2789
2790,2026-03-06,32.92,Recovering,2790
2791,2018-02-22,225.02,Sick,2791
2792,2023-08-29,476.17,Under Observation,2792
2793,2019-02-10,373.36,Sick,2793
2794,2023-01-24,120.24,Under Observation,2794
2795,2021-06-23,329.65,Healthy,2795
2796,2025-03-22,21.24,Recovering,2796
2797,2024-12-06,255.11,Recovering,2797
2798,2023-01-14,402.56,Sick,2798
2799,2023-05-03,185.01,Sick,2799
2800,2023-11-30,156.14,Sick,2800
2801,2021-06-10,63.65,Sick,2801
2802,2025-10-07,356.92,Critical,2802
2803,2021-03-27,8.25,Under Observation,2803
2804,2023-12-29,133.13,Recovering,2804
2805,2021-02-06,483.44,Under Observation,2805
2806,2021-03-30,486.89,Critical,2806
2807,2023-05-03,215.84,Under Observation,2807
2808,2020-02-08,325.57,Sick,2808
2809,2021-07-09,187.24,Recovering,2809
2810,2024-03-19,441.46,Critical,2810
2811,2022-10-02,360.0,Sick,2811
2812,2025-11-28,172.66,Recovering,2812
2813,2025-01-23,97.49,Recovering,2813
2814,2019-06-26,154.23,Critical,2814
2815,2018-05-17,11.42,Under Observation,2815
2816,2023-12-01,124.86,Recovering,2816
2817,2024-09-23,326.09,Under Observation,2817
2818,2022-10-16,262.79,Under Observation,2818
2819,2025-10-27,231.57,Under Observation,2819
2820,2015-03-22,457.75,Recovering,2820
2821,2023-04-03,332.9,Under Observation,2821
2822,2023-01-21,148.32,Recovering,2822
2823,2025-06-09,197.79,Healthy,2823
2824,2022-01-07,263.7,Healthy,2824
2825,2024-02-04,205.22,Healthy,2825
2826,2023-06-09,15.72,Sick,2826
2827,2022-02-07,309.65,Under Observation,2827
2828,2018-01-05,224.31,Recovering,2828
2829,2021-05-21,328.99,Recovering,2829
2830,2017-02-10,244.83,Sick,2830
2831,2026-01-21,358.8,Under Observation,2831
2832,2021-09-04,349.29,Sick,2832
2833,2025-10-01,319.42,Critical,2833
2834,2022-08-07,220.86,Recovering,2834
2835,2019-04-30,50.42,Healthy,2835
2836,2018-11-17,231.71,Recovering,2836
2837,2025-10-02,342.8,Under Observation,2837
2838,2024-04-02,261.9,Critical,2838
2839,2025-05-18,313.84,Recovering,2839
2840,2021-08-11,209.8,Under Observation,2840
2841,2025-01-02,230.78,Healthy,2841
2842,2021-11-28,388.44,Recovering,2842
2843,2021-06-12,233.96,Healthy,2843
2844,2024-07-30,104.17,Healthy,2844
2845,2018-09-18,378.99,Critical,2845
2846,2024-11-09,335.12,Recovering,2846
2847,2020-08-11,155.37,Recovering,2847
2848,2023-03-28,69.27,Sick,2848
2849,2020-09-26,178.24,Under Observation,2849
2850,2020-10-19,205.99,Under Observation,2850
2851,2021-06-12,242.68,Sick,2851
2852,2023-05-07,177.8,Sick,2852
2853,2026-03-16,155.7,Healthy,2853
2854,2026-02-04,445.44,Critical,2854
2855,2013-04-24,218.23,Under Observation,2855
2856,2018-05-29,315.49,Under Observation,2856
2857,2024-10-08,44.19,Under Observation,2857
2858,2018-07-12,317.97,Healthy,2858
2859,2019-11-11,256.26,Recovering,2859
2860,2021-01-16,256.44,Under Observation,2860
2861,2022-05-09,269.01,Under Observation,2861
2862,2023-02-18,311.66,Sick,2862
2863,2018-12-06,17.94,Sick,2863
2864,2024-07-07,139.96,Sick,2864
2865,2021-02-03,388.7,Recovering,2865
2866,2024-12-02,184.99,Sick,2866
2867,2024-11-22,7.31,Critical,2867
2868,2024-08-01,366.68,Recovering,2868
2869,2021-07-29,303.8,Sick,2869
2870,2019-10-30,262.06,Critical,2870
2871,2025-02-07,84.27,Under Observation,2871
2872,2018-05-03,385.96,Sick,2872
2873,2020-05-21,415.83,Sick,2873
2874,2013-09-22,126.14,Sick,2874
2875,2018-04-21,416.6,Recovering,2875
2876,2025-03-23,422.82,Under Observation,2876
2877,2021-07-08,100.09,Recovering,2877
2878,2023-10-06,69.41,Under Observation,2878
2879,2018-05-07,244.3,Recovering,2879
2880,2020-11-12,420.73,Recovering,2880
2881,2019-06-10,23.45,Critical,2881
2882,2017-09-09,244.14,Under Observation,2882
2883,2022-06-02,292.38,Healthy,2883
2884,2021-03-20,345.9,Sick,2884
2885,2024-06-21,430.33,Critical,2885
2886,2025-09-15,270.77,Healthy,2886
2887,2025-02-15,319.34,Under Observation,2887
2888,2021-07-06,467.47,Critical,2888
2889,2021-04-16,285.04,Healthy,2889
2890,2016-12-12,416.0,Recovering,2890
2891,2024-12-12,422.83,Sick,2891
2892,2024-04-08,91.52,Healthy,2892
2893,2018-09-21,28.32,Healthy,2893
2894,2015-01-09,370.75,Recovering,2894
2895,2017-06-01,354.55,Healthy,2895
2896,2025-04-30,468.23,Under Observation,2896
2897,2023-07-09,356.58,Under Observation,2897
2898,2025-10-10,208.27,Recovering,2898
2899,2019-01-18,101.08,Recovering,2899
2900,2022-11-14,89.77,Healthy,2900
2901,2021-09-07,276.92,Under Observation,2901
2902,2021-07-25,267.51,Recovering,2902
2903,2024-12-08,403.08,Recovering,2903
2904,2019-10-18,416.73,Healthy,2904
2905,2025-04-21,209.29,Sick,2905
2906,2022-11-24,427.27,Recovering,2906
2907,2025-09-07,466.27,Sick,2907
2908,2023-03-19,283.81,Recovering,2908
2909,2021-01-26,332.48,Recovering,2909
2910,2024-09-15,390.3,Under Observation,2910
2911,2020-09-01,178.4,Critical,2911
2912,2024-12-25,339.53,Sick,2912
2913,2014-03-16,411.92,Recovering,2913
2914,2016-08-16,103.19,Under Observation,2914
2915,2023-08-19,351.24,Healthy,2915
2916,2022-09-07,108.44,Recovering,2916
2917,2024-03-29,415.19,Recovering,2917
2918,2021-04-18,55.17,Critical,2918
2919,2022-03-08,270.47,Healthy,2919
2920,2017-07-06,24.82,Critical,2920
2921,2016-02-01,204.66,Healthy,2921
2922,2022-01-07,238.4,Sick,2922
2923,2023-06-21,136.24,Recovering,2923
2924,2020-12-01,356.25,Sick,2924
2925,2025-08-04,92.27,Recovering,2925
2926,2022-07-07,36.35,Under Observation,2926
2927,2021-11-15,123.0,Recovering,2927
2928,2025-06-27,427.16,Recovering,2928
2929,2025-01-19,43.12,Critical,2929
2930,2023-08-16,233.8,Sick,2930
2931,2026-02-06,361.34,Healthy,2931
2932,2018-06-26,452.2,Healthy,2932
2933,2019-06-19,477.34,Under Observation,2933
2934,2016-03-23,232.87,Healthy,2934
2935,2023-06-13,365.73,Critical,2935
2936,2024-04-24,14.48,Recovering,2936
2937,2021-11-26,248.14,Healthy,2937
2938,2026-01-29,211.84,Sick,2938
2939,2026-01-26,497.98,Under Observation,2939
2940,2017-06-09,473.55,Healthy,2940
2941,2024-01-18,401.18,Critical,2941
2942,2024-11-15,127.43,Under Observation,2942
2943,2025-12-18,52.48,Healthy,2943
2944,2021-06-18,395.13,Under Observation,2944
2945,2016-07-15,317.62,Healthy,2945
2946,2022-10-14,90.97,Healthy,2946
2947,2019-05-20,158.49,Recovering,2947
2948,2023-07-18,290.01,Under Observation,2948
2949,2024-09-21,413.16,Critical,2949
2950,2015-07-03,221.32,Healthy,2950
2951,2022-10-22,361.88,Healthy,2951
2952,2025-06-03,16.33,Healthy,2952
2953,2025-12-12,40.13,Sick,2953
2954,2021-08-26,491.8,Recovering,2954
2955,2021-05-25,464.1,Sick,2955
2956,2026-03-04,368.32,Recovering,2956
2957,2014-08-20,284.53,Recovering,2957
2958,2023-11-16,435.99,Recovering,2958
2959,2012-08-27,359.57,Sick,2959
2960,2017-03-24,496.01,Healthy,2960
2961,2023-03-10,347.5,Critical,2961
2962,2024-06-06,318.88,Sick,2962
2963,2015-03-09,428.21,Sick,2963
2964,2024-06-29,498.48,Healthy,2964
2965,2024-03-14,121.01,Recovering,2965
2966,2018-09-30,102.97,Sick,2966
2967,2019-06-21,23.95,Sick,2967
2968,2025-06-16,163.81,Sick,2968
2969,2025-05-01,436.97,Sick,2969
2970,2023-01-17,13.4,Healthy,2970
2971,2025-02-06,131.14,Critical,2971
2972,2021-06-06,288.94,Sick,2972
2973,2020-09-28,353.15,Under Observation,2973
2974,2020-11-17,351.73,Sick,2974
2975,2025-10-08,254.84,Sick,2975
2976,2025-11-28,416.43,Critical,2976
2977,2023-09-11,96.39,Critical,2977
2978,2024-03-05,316.2,Sick,2978
2979,2020-08-10,483.41,Under Observation,2979
2980,2023-08-07,482.37,Critical,2980
2981,2018-08-24,240.21,Recovering,2981
2982,2021-01-13,260.23,Under Observation,2982
2983,2018-01-10,7.41,Healthy,2983
2984,2017-05-01,155.68,Recovering,2984
2985,2015-10-22,240.03,Critical,2985
2986,2019-12-12,142.08,Recovering,2986
2987,2014-09-25,104.04,Critical,2987
2988,2025-04-26,465.0,Sick,2988
2989,2021-06-10,482.24,Recovering,2989
2990,2023-11-30,435.24,Sick,2990
2991,2023-11-20,337.05,Critical,2991
2992,2022-11-12,381.97,Recovering,2992
2993,2025-08-29,84.75,Sick,2993
2994,2025-04-26,427.82,Sick,2994
2995,2024-03-13,367.29,Recovering,2995
2996,2024-12-09,305.26,Sick,2996
2997,2026-01-11,214.26,Recovering,2997
2998,2024-07-08,356.95,Recovering,2998
2999,2019-06-19,487.49,Healthy,2999
3000,2019-11-03,250.73,Healthy,3000
3001,2021-06-10,426.03,Under Observation,3001
3002,2023-05-01,471.66,Under Observation,3002
3003,2012-01-23,164.45,Recovering,3003
3004,2019-06-17,101.41,Critical,3004
3005,2019-12-21,30.9,Under Observation,3005
3006,2022-07-05,74.77,Healthy,3006
3007,2021-01-17,80.35,Recovering,3007
3008,2020-03-08,95.38,Recovering,3008
3009,2025-04-20,450.15,Sick,3009
3010,2024-06-18,365.68,Recovering,3010
3011,2021-08-14,238.65,Under Observation,3011
3012,2025-11-07,207.26,Healthy,3012
3013,2019-08-05,50.24,Sick,3013
3014,2024-09-21,208.74,Recovering,3014
3015,2026-01-16,386.72,Under Observation,3015
3016,2025-10-10,250.7,Critical,3016
3017,2025-06-01,492.31,Sick,3017
3018,2023-11-09,110.41,Healthy,3018
3019,2021-02-17,65.65,Sick,3019
3020,2022-01-03,325.73,Sick,3020
3021,2023-10-05,373.38,Sick,3021
3022,2020-10-12,180.01,Critical,3022
3023,2022-08-25,90.29,Healthy,3023
3024,2022-02-19,116.7,Recovering,3024
3025,2018-05-22,19.03,Under Observation,3025
3026,2020-01-15,208.64,Under Observation,3026
3027,2012-04-23,126.78,Sick,3027
3028,2021-05-24,490.03,Recovering,3028
3029,2023-05-09,383.09,Recovering,3029
3030,2016-07-30,59.49,Recovering,3030
3031,2025-12-25,454.84,Healthy,3031
3032,2017-12-17,423.71,Sick,3032
3033,2025-06-02,197.52,Recovering,3033
3034,2025-03-28,381.85,Critical,3034
3035,2025-12-06,70.9,Healthy,3035
3036,2020-09-25,14.9,Critical,3036
3037,2019-07-10,306.19,Sick,3037
3038,2025-07-31,133.18,Under Observation,3038
3039,2025-05-12,110.16,Recovering,3039
3040,2020-11-17,229.26,Recovering,3040
3041,2022-01-09,178.34,Critical,3041
3042,2022-07-24,141.64,Critical,3042
3043,2020-08-13,472.8,Critical,3043
3044,2025-04-29,274.59,Healthy,3044
3045,2018-05-11,379.71,Recovering,3045
3046,2020-05-23,122.73,Sick,3046
3047,2025-10-08,214.29,Sick,3047
3048,2021-09-27,237.06,Recovering,3048
3049,2023-04-08,213.22,Under Observation,3049
3050,2023-05-15,72.8,Critical,3050
3051,2024-09-05,465.82,Sick,3051
3052,2017-02-15,118.81,Under Observation,3052
3053,2022-07-28,250.73,Sick,3053
3054,2013-10-13,359.35,Recovering,3054
3055,2017-11-13,81.2,Recovering,3055
3056,2023-06-30,41.75,Sick,3056
3057,2011-08-17,216.33,Critical,3057
3058,2024-02-05,267.03,Under Observation,3058
3059,2017-04-15,173.57,Healthy,3059
3060,2023-04-24,10.88,Under Observation,3060
3061,2023-09-13,35.05,Critical,3061
3062,2024-08-07,32.96,Healthy,3062
3063,2022-05-26,110.56,Critical,3063
3064,2018-11-24,47.89,Sick,3064
3065,2026-02-18,240.09,Sick,3065
3066,2025-10-14,184.23,Under Observation,3066
3067,2024-09-14,197.14,Critical,3067
3068,2022-01-12,136.42,Sick,3068
3069,2023-01-13,430.03,Sick,3069
3070,2012-04-01,80.18,Under Observation,3070
3071,2015-07-27,383.0,Under Observation,3071
3072,2025-01-08,414.05,Sick,3072
3073,2020-01-20,19.96,Sick,3073
3074,2025-03-24,112.0,Sick,3074
3075,2025-04-03,219.65,Under Observation,3075
3076,2020-12-23,133.38,Under Observation,3076
3077,2016-12-22,103.61,Sick,3077
3078,2023-04-15,184.65,Critical,3078
3079,2023-09-20,119.1,Recovering,3079
3080,2024-03-30,36.03,Under Observation,3080
3081,2017-04-04,333.51,Recovering,3081
3082,2022-08-17,461.3,Critical,3082
3083,2025-12-09,131.44,Healthy,3083
3084,2025-05-18,321.91,Sick,3084
3085,2025-04-16,418.03,Sick,3085
3086,2026-03-13,215.46,Under Observation,3086
3087,2021-04-07,209.59,Recovering,3087
3088,2024-01-16,204.32,Recovering,3088
3089,2025-04-09,89.29,Healthy,3089
3090,2025-06-14,409.83,Under Observation,3090
3091,2024-02-01,40.56,Recovering,3091
3092,2018-08-27,345.48,Critical,3092
3093,2023-04-15,78.41,Sick,3093
3094,2022-10-04,386.73,Healthy,3094
3095,2022-06-05,115.58,Recovering,3095
3096,2017-04-20,289.36,Critical,3096
3097,2012-07-25,205.74,Critical,3097
3098,2021-11-22,378.61,Critical,3098
3099,2024-10-24,146.62,Recovering,3099
3100,2026-03-18,44.46,Sick,3100
3101,2017-01-29,101.82,Under Observation,3101
3102,2025-02-22,108.65,Healthy,3102
3103,2022-06-16,304.09,Sick,3103
3104,2022-12-19,426.83,Under Observation,3104
3105,2022-06-07,109.79,Critical,3105
3106,2020-07-18,268.31,Recovering,3106
3107,2020-10-01,319.09,Recovering,3107
3108,2024-10-05,19.71,Recovering,3108
3109,2024-02-24,95.52,Critical,3109
3110,2020-01-25,234.51,Critical,3110
3111,2018-05-15,342.99,Critical,3111
3112,2018-02-21,249.64,Recovering,3112
3113,2021-09-14,415.7,Critical,3113
3114,2021-12-16,422.65,Sick,3114
3115,2025-11-29,348.36,Recovering,3115
3116,2025-11-09,281.2,Healthy,3116
3117,2022-01-28,427.09,Recovering,3117
3118,2025-05-10,410.89,Critical,3118
3119,2023-09-25,262.02,Sick,3119
3120,2023-07-19,226.67,Under Observation,3120
3121,2021-07-27,40.46,Under Observation,3121
3122,2022-05-19,222.52,Under Observation,3122
3123,2023-09-29,240.98,Critical,3123
3124,2023-05-03,378.54,Recovering,3124
3125,2022-03-27,431.95,Healthy,3125
3126,2025-10-02,433.69,Sick,3126
3127,2019-09-16,131.73,Recovering,3127
3128,2023-01-01,104.7,Healthy,3128
3129,2025-01-16,457.71,Sick,3129
3130,2022-05-03,342.67,Critical,3130
3131,2018-06-01,327.15,Recovering,3131
3132,2022-04-16,138.58,Recovering,3132
3133,2021-12-07,395.97,Under Observation,3133
3134,2023-10-19,152.51,Sick,3134
3135,2025-02-28,218.59,Critical,3135
3136,2025-12-23,137.01,Under Observation,3136
3137,2022-01-29,111.27,Healthy,3137
3138,2022-11-29,51.25,Recovering,3138
3139,2025-05-19,140.72,Healthy,3139
3140,2025-03-02,238.08,Recovering,3140
3141,2017-03-08,468.99,Healthy,3141
3142,2023-05-03,365.12,Sick,3142
3143,2023-01-29,268.84,Recovering,3143
3144,2026-03-21,484.94,Under Observation,3144
3145,2025-03-31,107.95,Recovering,3145
3146,2024-10-07,213.56,Healthy,3146
3147,2024-04-14,290.36,Critical,3147
3148,2025-08-22,168.13,Critical,3148
3149,2023-03-28,484.38,Recovering,3149
3150,2017-03-07,88.02,Sick,3150
3151,2024-10-22,148.23,Recovering,3151
3152,2023-10-18,480.7,Critical,3152
3153,2024-06-28,44.0,Healthy,3153
3154,2023-09-27,219.54,Critical,3154
3155,2020-11-23,177.25,Under Observation,3155
3156,2019-11-01,213.24,Critical,3156
3157,2022-01-09,29.77,Healthy,3157
3158,2023-06-26,400.5,Under Observation,3158
3159,2021-09-27,102.94,Critical,3159
3160,2015-01-03,152.29,Healthy,3160
3161,2014-02-20,251.17,Under Observation,3161
3162,2025-02-27,452.39,Sick,3162
3163,2025-04-29,83.77,Healthy,3163
3164,2025-08-25,335.71,Under Observation,3164
3165,2022-04-16,105.85,Sick,3165
3166,2025-04-12,216.08,Recovering,3166
3167,2019-06-11,467.9,Under Observation,3167
3168,2024-12-24,335.88,Under Observation,3168
3169,2024-05-03,207.32,Critical,3169
3170,2022-02-22,38.59,Critical,3170
3171,2021-12-10,98.36,Critical,3171
3172,2020-07-27,380.29,Critical,3172
3173,2020-10-05,438.25,Sick,3173
3174,2024-12-16,152.93,Under Observation,3174
3175,2020-11-02,398.28,Healthy,3175
3176,2017-07-24,315.28,Under Observation,3176
3177,2019-04-05,155.84,Healthy,3177
3178,2016-08-20,179.76,Under Observation,3178
3179,2015-07-21,182.79,Recovering,3179
3180,2025-07-11,318.8,Under Observation,3180
3181,2020-02-15,464.19,Sick,3181
3182,2025-11-30,219.66,Recovering,3182
3183,2018-04-13,256.99,Recovering,3183
3184,2024-10-22,345.42,Critical,3184
3185,2018-09-25,451.69,Sick,3185
3186,2011-10-20,275.68,Critical,3186
3187,2023-02-14,275.41,Healthy,3187
3188,2025-08-15,116.84,Sick,3188
3189,2021-08-23,199.41,Recovering,3189
3190,2016-04-07,481.63,Healthy,3190
3191,2020-09-11,352.82,Critical,3191
3192,2020-10-11,498.42,Healthy,3192
3193,2025-11-10,359.72,Sick,3193
3194,2025-05-01,123.28,Healthy,3194
3195,2017-11-08,292.47,Critical,3195
3196,2023-10-17,313.22,Critical,3196
3197,2014-01-26,275.03,Recovering,3197
3198,2026-03-06,92.46,Under Observation,3198
3199,2018-09-04,61.46,Healthy,3199
3200,2023-10-21,288.81,Sick,3200
3201,2024-09-14,166.48,Under Observation,3201
3202,2024-04-22,25.98,Critical,3202
3203,2019-06-10,192.49,Sick,3203
3204,2024-05-28,281.7,Critical,3204
3205,2018-06-11,479.74,Recovering,3205
3206,2025-12-31,376.16,Critical,3206
3207,2012-12-07,312.53,Recovering,3207
3208,2024-11-27,369.52,Healthy,3208
3209,2014-10-13,259.76,Sick,3209
3210,2019-01-17,246.87,Recovering,3210
3211,2014-11-09,101.74,Recovering,3211
3212,2023-02-21,221.48,Sick,3212
3213,2023-01-25,114.12,Sick,3213
3214,2022-05-08,246.72,Under Observation,3214
3215,2026-01-05,33.25,Critical,3215
3216,2026-01-27,18.68,Recovering,3216
3217,2024-11-07,59.8,Sick,3217
3218,2022-03-19,397.2,Critical,3218
3219,2024-06-27,71.74,Under Observation,3219
3220,2015-04-09,60.86,Healthy,3220
3221,2022-04-06,64.36,Healthy,3221
3222,2024-02-09,38.18,Under Observation,3222
3223,2025-09-23,51.21,Recovering,3223
3224,2015-01-11,254.74,Under Observation,3224
3225,2022-05-10,74.84,Sick,3225
3226,2013-04-08,326.26,Under Observation,3226
3227,2026-02-22,383.11,Healthy,3227
3228,2025-05-29,353.4,Recovering,3228
3229,2025-12-17,300.82,Sick,3229
3230,2024-02-26,145.97,Critical,3230
3231,2025-04-20,92.93,Critical,3231
3232,2018-04-04,499.01,Sick,3232
3233,2020-06-08,207.55,Healthy,3233
3234,2024-11-05,259.27,Recovering,3234
3235,2020-05-28,77.7,Under Observation,3235
3236,2015-03-27,485.23,Recovering,3236
3237,2023-09-12,394.93,Recovering,3237
3238,2016-08-09,27.67,Critical,3238
3239,2016-04-05,170.62,Sick,3239
3240,2024-01-22,40.63,Recovering,3240
3241,2023-08-23,178.24,Recovering,3241
3242,2025-12-04,80.03,Healthy,3242
3243,2023-03-08,7.77,Critical,3243
3244,2018-09-19,351.92,Recovering,3244
3245,2024-01-09,308.61,Critical,3245
3246,2024-04-22,171.98,Healthy,3246
3247,2019-11-07,466.57,Critical,3247
3248,2024-08-03,249.97,Critical,3248
3249,2025-01-12,7.3,Under Observation,3249
3250,2021-07-28,471.2,Recovering,3250
3251,2026-03-06,312.61,Under Observation,3251
3252,2020-09-29,300.41,Healthy,3252
3253,2023-10-23,153.4,Healthy,3253
3254,2022-09-10,125.6,Recovering,3254
3255,2017-02-19,115.8,Sick,3255
3256,2025-09-25,35.14,Critical,3256
3257,2026-03-12,180.88,Under Observation,3257
3258,2021-07-02,340.88,Healthy,3258
3259,2023-03-27,238.52,Sick,3259
3260,2024-04-11,304.21,Sick,3260
3261,2026-03-01,495.98,Healthy,3261
3262,2024-05-20,246.79,Sick,3262
3263,2026-01-19,447.21,Critical,3263
3264,2023-07-22,213.64,Sick,3264
3265,2024-10-08,143.11,Recovering,3265
3266,2022-07-10,214.68,Critical,3266
3267,2019-06-23,244.78,Critical,3267
3268,2019-01-11,361.09,Healthy,3268
3269,2020-12-26,154.49,Recovering,3269
3270,2026-02-15,403.76,Healthy,3270
3271,2018-02-05,481.4,Under Observation,3271
3272,2026-01-25,225.03,Healthy,3272
3273,2024-11-17,61.57,Recovering,3273
3274,2025-10-03,115.81,Recovering,3274
3275,2025-03-29,411.36,Healthy,3275
3276,2013-06-24,228.55,Recovering,3276
3277,2023-12-18,270.97,Recovering,3277
3278,2022-08-12,425.4,Healthy,3278
3279,2026-01-12,100.04,Critical,3279
3280,2017-10-22,408.72,Sick,3280
3281,2015-07-11,11.94,Critical,3281
3282,2025-12-05,234.65,Critical,3282
3283,2022-09-20,29.65,Sick,3283
3284,2021-11-08,402.2,Healthy,3284
3285,2017-01-01,9.25,Recovering,3285
3286,2023-11-09,368.4,Recovering,3286
3287,2026-02-04,48.16,Healthy,3287
3288,2020-02-14,244.63,Recovering,3288
3289,2019-01-13,162.26,Sick,3289
3290,2021-09-08,429.71,Recovering,3290
3291,2018-01-20,464.69,Recovering,3291
3292,2024-12-11,127.77,Healthy,3292
3293,2020-11-30,343.1,Recovering,3293
3294,2020-09-01,52.51,Critical,3294
3295,2022-12-18,222.77,Healthy,3295
3296,2012-12-05,6.92,Healthy,3296
3297,2025-03-04,370.51,Recovering,3297
3298,2023-08-28,284.91,Sick,3298
3299,2017-01-05,210.42,Healthy,3299
3300,2024-02-06,368.54,Critical,3300
3301,2021-02-07,478.58,Healthy,3301
3302,2017-08-01,276.29,Healthy,3302
3303,2024-04-11,60.68,Sick,3303
3304,2020-04-14,213.05,Under Observation,3304
