AnimalID,Name,DateOfBirth,Gender,HabitatID,SpeciesID,DietPlanID
6219,Animal_6219,2013-12-02,Female,170,272,237
6220,Animal_6220,2010-10-25,Male,61,364,174
6221,Animal_6221,2020-07-09,Male,225,56,240
6222,Animal_6222,2013-02-26,Male,159,225,380
6223,Animal_6223,2024-05-26,Male,272,304,339
6224,Animal_6224,2012-01-23,Female,145,278,428
6225,Animal_6225,2010-05-16,Female,76,126,290
6226,Animal_6226,2014-10-16,Female,72,166,349
6227,Animal_6227,2021-08-18,Female,408,194,376
6228,Animal_6228,2011-06-17,Female,64,441,249
6229,Animal_6229,2022-07-06,Male,473,110,455
6230,Animal_6230,2010-01-06,Male,350,67,206
6231,Animal_6231,2020-02-07,Male,63,274,45
6232,Animal_6232,2024-01-04,Female,317,292,128
6233,Animal_6233,2023-07-14,Female,415,253,462
6234,Animal_6234,2010-08-25,Female,344,173,368
6235,Animal_6235,2013-06-03,Female,271,480,296
6236,Animal_6236,2014-04-05,Male,2,493,283
6237,Animal_6237,2014-07-29,Female,364,418,245
6238,Animal_6238,2010-09-29,Female,267,393,296
6239,Animal_6239,2020-08-07,Female,407,24,264
6240,Animal_6240,2017-02-03,Male,114,198,38
6241,Animal_6241,2013-10-15,Female,249,162,62
6242,Animal_6242,2017-02-07,Female,86,278,258
6243,Animal_6243,2024-01-25,Male,30,180,356
6244,Animal_6244,2010-07-12,Male,96,209,107
6245,Animal_6245,2022-01-12,Male,456,250,25
6246,Animal_6246,2023-04-13,Female,492,126,72
6247,Animal_6247,2013-01-12,Female,373,140,235
6248,Animal_6248,2016-08-04,Male,342,30,382
6249,Animal_6249,2012-03-15,Female,313,269,260
6250,Animal_6250,2023-09-25,Male,414,6,223
6251,Animal_6251,2024-11-05,Female,57,416,234
6252,Animal_6252,2017-12-03,Female,72,88,225
6253,Animal_6253,2022-07-03,Female,453,195,159
6254,Animal_6254,2018-07-31,Female,280,348,171
6255,Animal_6255,2014-10-13,Male,89,457,317
6256,Animal_6256,2012-12-03,Male,378,106,370
6257,Animal_6257,2014-08-25,Male,81,284,72
6258,Animal_6258,2022-05-04,Male,453,418,449
6259,Animal_6259,2015-08-23,Male,237,304,10
6260,Animal_6260,2011-10-30,Female,31,470,475
6261,Animal_6261,2016-10-13,Male,1,49,332
6262,Animal_6262,2021-08-22,Female,325,92,288
6263,Animal_6263,2019-01-09,Female,424,185,311
6264,Animal_6264,2021-04-18,Male,226,197,39
6265,Animal_6265,2011-06-02,Female,143,244,460
6266,Animal_6266,2019-01-07,Male,444,83,4
6267,Animal_6267,2020-02-09,Male,424,120,413
6268,Animal_6268,2014-07-17,Male,331,429,373
6269,Animal_6269,2021-02-20,Female,397,61,237
6270,Animal_6270,2024-12-31,Female,73,28,356
6271,Animal_6271,2011-08-14,Female,257,240,418
6272,Animal_6272,2024-07-11,Female,198,107,225
6273,Animal_6273,2021-05-26,Male,205,147,392
6274,Animal_6274,2010-01-08,Male,427,89,194
6275,Animal_6275,2021-09-26,Female,490,107,109
6276,Animal_6276,2016-08-04,Female,474,136,140
6277,Animal_6277,2023-12-05,Female,64,405,270
6278,Animal_6278,2010-01-24,Male,121,381,396
6279,Animal_6279,2021-06-21,Female,234,57,24
6280,Animal_6280,2020-11-23,Male,66,410,157
6281,Animal_6281,2014-02-27,Male,471,106,263
6282,Animal_6282,2023-07-30,Female,350,164,247
6283,Animal_6283,2013-02-23,Female,74,69,99
6284,Animal_6284,2011-12-05,Male,18,425,306
6285,Animal_6285,2011-12-23,Female,262,445,227
6286,Animal_6286,2010-03-05,Male,415,429,393
6287,Animal_6287,2010-09-28,Female,452,221,269
6288,Animal_6288,2016-02-14,Male,232,88,165
6289,Animal_6289,2023-04-17,Male,369,312,415
6290,Animal_6290,2012-06-08,Male,207,411,114
6291,Animal_6291,2011-04-29,Female,3,430,113
6292,Animal_6292,2010-12-14,Male,70,423,333
6293,Animal_6293,2011-10-30,Male,217,302,110
6294,Animal_6294,2016-08-09,Male,163,57,113
6295,Animal_6295,2012-07-08,Male,445,235,328
6296,Animal_6296,2014-09-04,Male,162,354,407
6297,Animal_6297,2018-07-24,Female,469,106,158
6298,Animal_6298,2023-05-28,Male,161,230,8
6299,Animal_6299,2022-08-24,Male,303,310,326
6300,Animal_6300,2012-11-09,Male,9,89,443
6301,Animal_6301,2012-02-24,Female,433,82,69
6302,Animal_6302,2011-05-23,Female,44,320,8
6303,Animal_6303,2021-01-17,Female,334,193,192
6304,Animal_6304,2014-07-31,Female,178,55,85
6305,Animal_6305,2021-03-31,Male,72,404,336
6306,Animal_6306,2017-09-17,Female,212,252,154
6307,Animal_6307,2012-11-06,Male,232,78,74
6308,Animal_6308,2019-04-13,Female,329,405,459
6309,Animal_6309,2021-07-18,Male,377,72,272
6310,Animal_6310,2023-06-16,Male,449,196,61
6311,Animal_6311,2023-02-25,Female,365,356,125
6312,Animal_6312,2013-06-15,Female,214,458,478
6313,Animal_6313,2015-11-19,Female,374,134,280
6314,Animal_6314,2017-11-18,Female,163,198,260
6315,Animal_6315,2020-02-23,Female,150,246,126
6316,Animal_6316,2023-07-07,Male,412,325,189
6317,Animal_6317,2022-02-04,Female,192,38,243
6318,Animal_6318,2014-09-11,Female,11,257,396
6319,Animal_6319,2010-11-22,Female,170,485,406
6320,Animal_6320,2015-05-11,Male,232,371,87
6321,Animal_6321,2018-03-15,Male,84,395,468
6322,Animal_6322,2019-06-09,Female,116,95,433
6323,Animal_6323,2011-07-02,Female,330,286,330
6324,Animal_6324,2010-05-02,Male,394,39,285
6325,Animal_6325,2016-06-24,Male,159,76,418
6326,Animal_6326,2024-11-02,Female,148,436,266
6327,Animal_6327,2023-10-01,Male,102,95,77
6328,Animal_6328,2023-05-23,Female,348,166,161
6329,Animal_6329,2023-06-19,Male,443,17,286
6330,Animal_6330,2016-07-01,Male,282,338,476
6331,Animal_6331,2014-06-19,Male,148,194,316
6332,Animal_6332,2016-03-31,Female,95,282,1
6333,Animal_6333,2018-04-21,Male,13,391,96
6334,Animal_6334,2010-07-16,Female,288,13,483
6335,Animal_6335,2019-06-15,Female,79,49,82
6336,Animal_6336,2024-08-30,Female,98,345,188
6337,Animal_6337,2014-01-06,Female,259,160,292
6338,Animal_6338,2025-01-01,Female,48,299,49
6339,Animal_6339,2017-08-07,Male,289,159,183
6340,Animal_6340,2019-07-01,Male,380,458,272
6341,Animal_6341,2023-12-02,Male,252,237,213
6342,Animal_6342,2020-04-04,Female,263,254,124
6343,Animal_6343,2024-02-13,Female,84,78,89
6344,Animal_6344,2023-09-22,Female,16,279,173
6345,Animal_6345,2012-09-11,Female,78,302,379
6346,Animal_6346,2013-06-30,Male,43,466,197
6347,Animal_6347,2020-05-27,Male,331,43,422
6348,Animal_6348,2011-08-21,Male,243,455,73
6349,Animal_6349,2018-07-14,Female,170,203,336
6350,Animal_6350,2021-07-24,Female,220,472,167
6351,Animal_6351,2014-04-02,Male,489,338,486
6352,Animal_6352,2019-03-02,Female,275,9,338
6353,Animal_6353,2021-10-06,Male,409,115,387
6354,Animal_6354,2016-08-18,Male,345,221,182
6355,Animal_6355,2020-10-12,Male,157,52,478
6356,Animal_6356,2013-03-07,Female,36,74,103
6357,Animal_6357,2015-12-12,Female,14,92,185
6358,Animal_6358,2016-07-26,Female,469,48,123
6359,Animal_6359,2014-07-03,Male,123,96,125
6360,Animal_6360,2012-01-16,Male,97,28,98
6361,Animal_6361,2011-11-07,Female,408,207,101
6362,Animal_6362,2022-10-26,Female,481,38,408
6363,Animal_6363,2021-12-12,Female,381,209,136
6364,Animal_6364,2021-08-22,Male,49,416,437
6365,Animal_6365,2018-07-20,Female,455,195,171
6366,Animal_6366,2011-12-07,Male,92,375,305
6367,Animal_6367,2019-11-29,Female,363,240,174
6368,Animal_6368,2016-02-02,Male,161,1,271
6369,Animal_6369,2023-08-08,Female,326,452,16
6370,Animal_6370,2020-10-11,Male,190,183,357
6371,Animal_6371,2012-04-21,Male,443,299,321
6372,Animal_6372,2020-04-30,Male,95,304,445
6373,Animal_6373,2017-02-28,Male,83,227,2
6374,Animal_6374,2018-03-06,Female,259,360,363
6375,Animal_6375,2013-03-25,Female,127,41,452
6376,Animal_6376,2014-10-29,Female,119,70,7
6377,Animal_6377,2021-12-01,Female,138,111,82
6378,Animal_6378,2011-05-20,Male,313,184,267
6379,Animal_6379,2013-04-23,Male,34,247,56
6380,Animal_6380,2020-12-05,Male,231,37,24
6381,Animal_6381,2018-03-18,Male,146,51,362
6382,Animal_6382,2022-02-11,Male,358,446,270
6383,Animal_6383,2019-08-31,Male,364,391,447
6384,Animal_6384,2019-11-30,Male,176,322,337
6385,Animal_6385,2012-12-18,Male,4,474,198
6386,Animal_6386,2010-10-21,Female,100,38,324
6387,Animal_6387,2021-04-08,Female,467,485,362
6388,Animal_6388,2012-09-13,Female,329,300,253
6389,Animal_6389,2011-08-12,Female,466,155,6
6390,Animal_6390,2016-10-15,Female,190,356,15
6391,Animal_6391,2012-07-14,Male,348,372,126
6392,Animal_6392,2018-04-23,Male,409,199,131
6393,Animal_6393,2021-04-03,Male,31,123,226
6394,Animal_6394,2015-05-26,Female,432,376,329
6395,Animal_6395,2010-08-24,Female,389,194,403
6396,Animal_6396,2023-08-23,Male,294,33,183
6397,Animal_6397,2016-06-13,Female,209,483,140
6398,Animal_6398,2015-04-22,Female,23,344,257
6399,Animal_6399,2010-02-07,Male,371,382,27
6400,Animal_6400,2012-01-02,Male,125,182,259
6401,Animal_6401,2024-01-17,Male,74,494,307
6402,Animal_6402,2016-12-17,Female,10,197,27
6403,Animal_6403,2020-10-30,Female,146,36,395
6404,Animal_6404,2022-03-02,Female,212,430,81
6405,Animal_6405,2022-03-08,Female,46,458,263
6406,Animal_6406,2020-01-22,Male,379,41,372
6407,Animal_6407,2022-06-04,Male,78,274,178
6408,Animal_6408,2011-02-12,Female,193,294,13
6409,Animal_6409,2021-05-04,Male,197,160,328
6410,Animal_6410,2015-06-22,Female,410,452,260
6411,Animal_6411,2012-10-29,Female,442,11,10
6412,Animal_6412,2013-03-05,Male,247,491,356
6413,Animal_6413,2015-06-06,Female,373,491,466
6414,Animal_6414,2017-06-06,Female,481,438,318
6415,Animal_6415,2021-08-26,Male,413,27,20
6416,Animal_6416,2019-04-03,Male,449,476,29
6417,Animal_6417,2024-02-28,Female,112,210,253
6418,Animal_6418,2023-04-17,Male,171,313,197
6419,Animal_6419,2021-07-30,Male,215,167,60
6420,Animal_6420,2015-04-28,Male,356,350,494
6421,Animal_6421,2020-04-18,Female,166,59,34
6422,Animal_6422,2012-11-13,Female,220,97,30
6423,Animal_6423,2024-10-24,Female,11,245,458
6424,Animal_6424,2017-10-05,Female,239,2,271
6425,Animal_6425,2018-05-11,Male,281,401,402
6426,Animal_6426,2011-06-01,Male,4,372,155
6427,Animal_6427,2011-07-13,Male,416,9,443
6428,Animal_6428,2024-06-07,Female,188,163,179
6429,Animal_6429,2013-12-29,Female,186,419,256
6430,Animal_6430,2018-03-13,Female,386,320,373
6431,Animal_6431,2011-08-07,Male,280,268,430
6432,Animal_6432,2022-12-13,Female,54,84,458
6433,Animal_6433,2013-01-26,Male,424,375,390
6434,Animal_6434,2010-09-19,Male,268,457,356
6435,Animal_6435,2011-06-01,Male,490,353,469
6436,Animal_6436,2016-09-06,Female,38,223,307
6437,Animal_6437,2011-03-08,Female,309,262,34
6438,Animal_6438,2016-11-09,Male,120,329,50
6439,Animal_6439,2019-07-28,Female,274,260,288
6440,Animal_6440,2012-10-10,Male,39,248,371
6441,Animal_6441,2022-04-25,Female,114,365,421
6442,Animal_6442,2020-10-26,Female,492,341,267
6443,Animal_6443,2024-12-23,Male,225,75,254
6444,Animal_6444,2013-09-04,Female,102,270,30
6445,Animal_6445,2024-02-28,Female,112,449,256
6446,Animal_6446,2015-10-09,Male,168,72,461
6447,Animal_6447,2023-07-06,Female,488,65,242
6448,Animal_6448,2013-08-11,Male,271,313,48
6449,Animal_6449,2024-12-25,Female,325,275,337
6450,Animal_6450,2010-03-17,Female,391,404,36
6451,Animal_6451,2011-06-06,Male,11,424,125
6452,Animal_6452,2024-07-10,Male,314,68,194
6453,Animal_6453,2010-07-15,Male,485,104,114
6454,Animal_6454,2010-12-12,Female,394,283,194
6455,Animal_6455,2022-07-21,Female,235,292,402
6456,Animal_6456,2019-02-17,Female,190,288,12
6457,Animal_6457,2019-09-01,Female,467,28,320
6458,Animal_6458,2018-05-17,Male,323,252,320
6459,Animal_6459,2012-06-01,Male,441,7,106
6460,Animal_6460,2016-10-25,Male,224,241,453
6461,Animal_6461,2017-10-31,Male,382,484,159
6462,Animal_6462,2018-03-15,Male,371,289,413
6463,Animal_6463,2023-06-20,Male,162,100,410
6464,Animal_6464,2013-07-23,Female,376,140,418
6465,Animal_6465,2024-03-04,Female,149,70,457
6466,Animal_6466,2015-11-09,Female,75,243,343
6467,Animal_6467,2013-10-03,Male,389,69,16
6468,Animal_6468,2024-08-19,Male,8,69,235
6469,Animal_6469,2017-09-08,Female,128,355,225
6470,Animal_6470,2011-07-02,Female,41,276,103
6471,Animal_6471,2020-08-06,Male,344,210,204
6472,Animal_6472,2015-04-23,Male,223,223,328
6473,Animal_6473,2018-08-25,Female,300,83,274
6474,Animal_6474,2024-09-11,Female,3,48,129
6475,Animal_6475,2019-11-02,Male,328,223,222
6476,Animal_6476,2021-10-12,Female,474,25,248
6477,Animal_6477,2010-03-03,Male,140,101,112
6478,Animal_6478,2023-09-21,Male,351,120,196
6479,Animal_6479,2018-02-18,Female,485,486,218
6480,Animal_6480,2015-07-01,Male,115,391,70
6481,Animal_6481,2011-06-14,Male,495,229,39
6482,Animal_6482,2015-09-01,Male,359,187,180
6483,Animal_6483,2014-04-19,Female,202,403,30
6484,Animal_6484,2022-09-25,Male,4,263,382
6485,Animal_6485,2017-11-07,Male,94,116,58
6486,Animal_6486,2020-06-20,Female,475,380,244
6487,Animal_6487,2017-12-02,Female,74,192,393
6488,Animal_6488,2021-10-27,Male,37,173,380
6489,Animal_6489,2024-05-24,Female,121,183,442
6490,Animal_6490,2015-12-25,Female,79,451,177
6491,Animal_6491,2014-10-06,Male,31,151,408
6492,Animal_6492,2014-08-02,Female,68,395,435
6493,Animal_6493,2022-05-24,Male,369,172,104
6494,Animal_6494,2018-07-29,Male,105,80,142
6495,Animal_6495,2018-09-18,Male,356,228,321
6496,Animal_6496,2015-06-11,Female,168,140,213
6497,Animal_6497,2020-09-03,Male,117,188,95
6498,Animal_6498,2012-07-27,Male,382,341,248
6499,Animal_6499,2012-04-27,Female,328,425,35
6500,Animal_6500,2012-09-27,Male,146,300,203
6501,Animal_6501,2018-01-15,Female,327,1,142
6502,Animal_6502,2022-12-16,Male,48,388,93
6503,Animal_6503,2011-08-22,Female,419,21,279
6504,Animal_6504,2013-09-08,Female,98,346,131
6505,Animal_6505,2014-05-03,Male,297,122,288
6506,Animal_6506,2015-05-06,Male,237,394,499
6507,Animal_6507,2015-01-19,Female,469,440,30
6508,Animal_6508,2020-08-06,Male,446,35,373
6509,Animal_6509,2019-01-14,Female,398,401,106
6510,Animal_6510,2010-10-07,Male,187,453,401
6511,Animal_6511,2018-07-06,Female,210,304,227
6512,Animal_6512,2021-09-06,Female,88,456,255
6513,Animal_6513,2021-12-29,Male,459,217,366
6514,Animal_6514,2020-01-30,Male,36,156,313
6515,Animal_6515,2014-09-29,Male,95,30,252
6516,Animal_6516,2020-02-11,Female,257,182,192
6517,Animal_6517,2013-07-10,Male,151,76,152
6518,Animal_6518,2024-12-26,Female,450,28,177
6519,Animal_6519,2020-10-05,Male,356,14,259
6520,Animal_6520,2018-03-18,Female,150,439,26
6521,Animal_6521,2014-08-02,Male,136,356,250
6522,Animal_6522,2020-09-07,Male,109,297,287
6523,Animal_6523,2017-04-03,Male,231,7,276
6524,Animal_6524,2020-10-02,Male,192,395,45
6525,Animal_6525,2021-01-12,Male,379,366,399
6526,Animal_6526,2017-05-24,Male,318,191,130
6527,Animal_6527,2020-12-12,Female,239,159,123
6528,Animal_6528,2018-03-17,Male,478,295,246
6529,Animal_6529,2012-05-03,Female,271,362,349
6530,Animal_6530,2023-02-09,Female,267,199,434
6531,Animal_6531,2020-03-01,Female,483,465,44
6532,Animal_6532,2014-06-05,Male,19,434,199
6533,Animal_6533,2017-12-16,Male,350,440,122
6534,Animal_6534,2015-08-16,Female,429,84,300
6535,Animal_6535,2016-05-12,Male,336,282,148
6536,Animal_6536,2010-08-22,Male,394,274,13
6537,Animal_6537,2024-04-01,Male,384,1,469
6538,Animal_6538,2012-03-05,Male,102,415,144
6539,Animal_6539,2024-04-02,Female,208,475,259
6540,Animal_6540,2012-12-24,Female,120,171,33
6541,Animal_6541,2013-05-30,Female,410,336,273
6542,Animal_6542,2010-08-24,Female,130,70,35
6543,Animal_6543,2017-09-21,Male,390,383,260
6544,Animal_6544,2017-12-12,Female,216,472,104
6545,Animal_6545,2021-09-15,Female,397,232,305
6546,Animal_6546,2014-06-15,Male,56,279,455
6547,Animal_6547,2017-12-26,Female,431,183,224
6548,Animal_6548,2020-01-31,Male,381,493,378
6549,Animal_6549,2024-04-14,Male,177,7,367
6550,Animal_6550,2022-01-14,Male,134,297,393
6551,Animal_6551,2019-02-20,Female,247,406,399
6552,Animal_6552,2014-03-31,Female,387,442,212
6553,Animal_6553,2012-01-15,Male,57,387,147
6554,Animal_6554,2013-08-21,Female,79,400,249
6555,Animal_6555,2012-06-03,Female,357,248,235
6556,Animal_6556,2021-01-03,Female,404,381,277
6557,Animal_6557,2013-06-26,Male,19,272,385
6558,Animal_6558,2018-05-11,Male,342,80,93
6559,Animal_6559,2011-09-24,Male,44,471,274
6560,Animal_6560,2010-01-24,Female,90,216,162
6561,Animal_6561,2023-12-10,Male,467,374,110
6562,Animal_6562,2023-05-15,Female,488,267,269
6563,Animal_6563,2010-12-18,Female,142,470,201
6564,Animal_6564,2020-03-15,Male,332,429,253
6565,Animal_6565,2017-04-11,Male,450,94,307
6566,Animal_6566,2018-10-05,Female,130,319,90
6567,Animal_6567,2021-09-07,Female,487,431,35
6568,Animal_6568,2024-02-28,Female,123,156,418
6569,Animal_6569,2024-04-23,Male,68,305,389
6570,Animal_6570,2013-04-18,Male,269,487,118
6571,Animal_6571,2018-09-22,Male,345,226,247
6572,Animal_6572,2021-09-13,Male,59,135,211
6573,Animal_6573,2017-12-29,Female,4,315,196
6574,Animal_6574,2017-08-05,Male,3,334,134
6575,Animal_6575,2022-11-04,Male,326,382,378
6576,Animal_6576,2021-07-30,Female,479,289,495
6577,Animal_6577,2013-04-10,Female,135,380,475
6578,Animal_6578,2011-09-17,Female,48,201,181
6579,Animal_6579,2014-02-17,Female,440,118,103
6580,Animal_6580,2022-03-30,Male,186,93,136
6581,Animal_6581,2010-12-25,Female,222,6,283
6582,Animal_6582,2011-07-21,Male,123,488,309
6583,Animal_6583,2011-07-27,Male,262,499,71
6584,Animal_6584,2010-05-28,Male,218,24,23
6585,Animal_6585,2020-07-02,Male,313,417,73
6586,Animal_6586,2015-08-05,Male,318,226,452
6587,Animal_6587,2012-12-22,Female,267,380,491
6588,Animal_6588,2018-11-14,Male,289,40,204
6589,Animal_6589,2020-08-08,Male,313,209,494
6590,Animal_6590,2023-05-29,Female,422,152,173
6591,Animal_6591,2012-07-03,Female,107,494,177
6592,Animal_6592,2024-01-21,Male,56,190,169
6593,Animal_6593,2013-03-08,Male,3,225,160
6594,Animal_6594,2016-05-24,Male,362,113,4
6595,Animal_6595,2012-10-16,Male,431,70,240
6596,Animal_6596,2013-10-13,Female,480,457,185
6597,Animal_6597,2020-07-03,Female,347,14,250
6598,Animal_6598,2011-03-10,Male,236,123,346
6599,Animal_6599,2022-05-12,Female,197,186,306
6600,Animal_6600,2024-01-24,Female,27,7,241
6601,Animal_6601,2024-02-29,Female,349,389,203
6602,Animal_6602,2022-09-30,Male,56,58,253
6603,Animal_6603,2020-01-29,Male,146,403,350
6604,Animal_6604,2021-08-28,Female,128,84,39
6605,Animal_6605,2014-07-20,Male,281,457,100
6606,Animal_6606,2013-03-16,Female,254,307,1
6607,Animal_6607,2023-05-21,Female,241,294,160
6608,Animal_6608,2012-09-21,Male,318,343,86
6609,Animal_6609,2011-10-26,Female,178,1,82
6610,Animal_6610,2023-09-27,Female,425,224,221
6611,Animal_6611,2019-04-13,Male,117,1,461
6612,Animal_6612,2017-10-08,Male,132,267,178
6613,Animal_6613,2012-10-21,Female,483,52,203
6614,Animal_6614,2010-09-04,Male,31,97,497
6615,Animal_6615,2012-02-24,Male,271,272,496
6616,Animal_6616,2015-11-11,Male,183,389,188
6617,Animal_6617,2015-02-10,Male,477,402,32
6618,Animal_6618,2019-10-21,Male,260,122,81
6619,Animal_6619,2022-03-28,Female,269,346,397
6620,Animal_6620,2023-12-06,Male,193,42,492
6621,Animal_6621,2018-12-09,Female,424,163,88
6622,Animal_6622,2015-08-21,Male,82,430,68
6623,Animal_6623,2023-10-28,Male,349,153,219
6624,Animal_6624,2010-02-24,Female,216,274,236
6625,Animal_6625,2013-12-20,Female,345,104,286
6626,Animal_6626,2023-09-05,Male,94,75,352
6627,Animal_6627,2018-04-12,Female,365,303,124
6628,Animal_6628,2011-07-30,Female,36,198,250
6629,Animal_6629,2014-05-22,Female,141,461,142
6630,Animal_6630,2010-08-03,Female,492,370,440
6631,Animal_6631,2016-10-22,Male,371,333,250
6632,Animal_6632,2010-09-27,Female,443,383,495
6633,Animal_6633,2011-05-30,Female,426,464,18
6634,Animal_6634,2020-11-26,Female,106,153,287
6635,Animal_6635,2016-08-02,Male,372,387,201
6636,Animal_6636,2023-05-23,Female,214,322,73
6637,Animal_6637,2016-07-12,Female,497,141,359
6638,Animal_6638,2018-07-24,Male,175,358,335
6639,Animal_6639,2024-04-02,Female,440,6,240
6640,Animal_6640,2018-05-11,Female,321,336,238
6641,Animal_6641,2011-12-28,Female,139,395,270
6642,Animal_6642,2011-03-03,Male,53,73,140
6643,Animal_6643,2014-04-30,Male,295,376,146
6644,Animal_6644,2015-10-11,Male,473,97,416
6645,Animal_6645,2017-12-19,Male,181,26,317
6646,Animal_6646,2018-11-14,Male,124,164,408
6647,Animal_6647,2017-09-13,Female,382,145,455
6648,Animal_6648,2017-02-16,Male,304,181,17
6649,Animal_6649,2013-04-02,Female,56,406,132
6650,Animal_6650,2024-04-15,Female,82,184,293
6651,Animal_6651,2018-10-30,Female,266,372,340
6652,Animal_6652,2017-10-13,Female,270,227,289
6653,Animal_6653,2017-12-22,Male,103,261,333
6654,Animal_6654,2016-08-03,Female,351,145,420
6655,Animal_6655,2018-11-27,Female,453,306,106
6656,Animal_6656,2010-08-07,Male,236,288,242
6657,Animal_6657,2024-11-18,Female,491,41,3
6658,Animal_6658,2010-10-06,Female,72,74,57
6659,Animal_6659,2022-07-23,Female,35,200,319
6660,Animal_6660,2024-09-25,Male,434,363,184
6661,Animal_6661,2012-06-27,Male,495,353,178
6662,Animal_6662,2024-10-16,Male,232,71,96
6663,Animal_6663,2015-08-03,Female,216,138,400
6664,Animal_6664,2015-07-16,Female,229,183,142
6665,Animal_6665,2021-08-05,Male,6,31,161
6666,Animal_6666,2019-09-22,Male,19,8,492
6667,Animal_6667,2012-04-07,Male,7,62,449
6668,Animal_6668,2019-06-27,Female,399,413,427
6669,Animal_6669,2017-08-18,Male,495,267,234
6670,Animal_6670,2015-11-26,Female,147,78,217
6671,Animal_6671,2015-03-23,Female,40,33,160
6672,Animal_6672,2018-11-13,Male,95,156,161
6673,Animal_6673,2011-08-24,Female,359,334,328
6674,Animal_6674,2018-01-09,Male,323,173,124
6675,Animal_6675,2024-07-20,Male,67,241,191
6676,Animal_6676,2012-01-16,Female,113,407,477
